,id,label,year,lon-lat,geometry,neighborhood,nbhd_geom
170,1159.jpg,non-gentrified,2019,"['4.8879112', '52.3523264']",POINT (4.8879112 52.3523264),Cornelis Troostbuurt,"POLYGON ((4.891286888970093 52.34822464425639, 4.886311837473333 52.34846420477026, 4.886358125016344 52.34894043714468, 4.8865301380359645 52.34979239514575, 4.8864971090187135 52.35221939780444, 4.886782134963351 52.35221417691483, 4.891167156822429 52.352799131925956, 4.891383156902782 52.35210798043677, 4.891355369915345 52.35141580747636, 4.8916005176779755 52.35064370802982, 4.8913256466028745 52.348440332975, 4.891286888970093 52.34822464425639))"
171,1160.jpg,non-gentrified,2019,"['4.8879112', '52.3523264']",POINT (4.8879112 52.3523264),Cornelis Troostbuurt,"POLYGON ((4.891286888970093 52.34822464425639, 4.886311837473333 52.34846420477026, 4.886358125016344 52.34894043714468, 4.8865301380359645 52.34979239514575, 4.8864971090187135 52.35221939780444, 4.886782134963351 52.35221417691483, 4.891167156822429 52.352799131925956, 4.891383156902782 52.35210798043677, 4.891355369915345 52.35141580747636, 4.8916005176779755 52.35064370802982, 4.8913256466028745 52.348440332975, 4.891286888970093 52.34822464425639))"
172,1161.jpg,non-gentrified,2019,"['4.8874002', '52.352341']",POINT (4.8874002 52.352341),Hercules Seghersbuurt,"POLYGON ((4.886774062345103 52.35529280554685, 4.889076402914332 52.35516311657401, 4.890452942419485 52.355447206641124, 4.890321132590224 52.35488954823953, 4.891167156822429 52.352799131925956, 4.886782134963351 52.35221417691483, 4.8864971090187135 52.35221939780444, 4.886509639132605 52.3528976663488, 4.886793231821995 52.353449544902105, 4.886823487350621 52.35463259501717, 4.886774062345103 52.35529280554685))"
173,1162.jpg,non-gentrified,2019,"['4.8875371', '52.3523582']",POINT (4.8875371 52.3523582),Hercules Seghersbuurt,"POLYGON ((4.886774062345103 52.35529280554685, 4.889076402914332 52.35516311657401, 4.890452942419485 52.355447206641124, 4.890321132590224 52.35488954823953, 4.891167156822429 52.352799131925956, 4.886782134963351 52.35221417691483, 4.8864971090187135 52.35221939780444, 4.886509639132605 52.3528976663488, 4.886793231821995 52.353449544902105, 4.886823487350621 52.35463259501717, 4.886774062345103 52.35529280554685))"
174,1163.jpg,non-gentrified,2019,"['4.8882219', '52.3523686']",POINT (4.8882219 52.3523686),Cornelis Troostbuurt,"POLYGON ((4.891286888970093 52.34822464425639, 4.886311837473333 52.34846420477026, 4.886358125016344 52.34894043714468, 4.8865301380359645 52.34979239514575, 4.8864971090187135 52.35221939780444, 4.886782134963351 52.35221417691483, 4.891167156822429 52.352799131925956, 4.891383156902782 52.35210798043677, 4.891355369915345 52.35141580747636, 4.8916005176779755 52.35064370802982, 4.8913256466028745 52.348440332975, 4.891286888970093 52.34822464425639))"
175,1164.jpg,non-gentrified,2019,"['4.8876852', '52.3523777']",POINT (4.8876852 52.3523777),Hercules Seghersbuurt,"POLYGON ((4.886774062345103 52.35529280554685, 4.889076402914332 52.35516311657401, 4.890452942419485 52.355447206641124, 4.890321132590224 52.35488954823953, 4.891167156822429 52.352799131925956, 4.886782134963351 52.35221417691483, 4.8864971090187135 52.35221939780444, 4.886509639132605 52.3528976663488, 4.886793231821995 52.353449544902105, 4.886823487350621 52.35463259501717, 4.886774062345103 52.35529280554685))"
176,1165.jpg,non-gentrified,2019,"['4.8876852', '52.3523777']",POINT (4.8876852 52.3523777),Hercules Seghersbuurt,"POLYGON ((4.886774062345103 52.35529280554685, 4.889076402914332 52.35516311657401, 4.890452942419485 52.355447206641124, 4.890321132590224 52.35488954823953, 4.891167156822429 52.352799131925956, 4.886782134963351 52.35221417691483, 4.8864971090187135 52.35221939780444, 4.886509639132605 52.3528976663488, 4.886793231821995 52.353449544902105, 4.886823487350621 52.35463259501717, 4.886774062345103 52.35529280554685))"
177,1166.jpg,non-gentrified,2019,"['4.8883706', '52.3523887']",POINT (4.8883706 52.3523887),Cornelis Troostbuurt,"POLYGON ((4.891286888970093 52.34822464425639, 4.886311837473333 52.34846420477026, 4.886358125016344 52.34894043714468, 4.8865301380359645 52.34979239514575, 4.8864971090187135 52.35221939780444, 4.886782134963351 52.35221417691483, 4.891167156822429 52.352799131925956, 4.891383156902782 52.35210798043677, 4.891355369915345 52.35141580747636, 4.8916005176779755 52.35064370802982, 4.8913256466028745 52.348440332975, 4.891286888970093 52.34822464425639))"
178,1167.jpg,gentrified,2019,"['4.8878331', '52.3523975']",POINT (4.8878331 52.3523975),Hercules Seghersbuurt,"POLYGON ((4.886774062345103 52.35529280554685, 4.889076402914332 52.35516311657401, 4.890452942419485 52.355447206641124, 4.890321132590224 52.35488954823953, 4.891167156822429 52.352799131925956, 4.886782134963351 52.35221417691483, 4.8864971090187135 52.35221939780444, 4.886509639132605 52.3528976663488, 4.886793231821995 52.353449544902105, 4.886823487350621 52.35463259501717, 4.886774062345103 52.35529280554685))"
179,1168.jpg,non-gentrified,2019,"['4.8885093', '52.3524074']",POINT (4.8885093 52.3524074),Cornelis Troostbuurt,"POLYGON ((4.891286888970093 52.34822464425639, 4.886311837473333 52.34846420477026, 4.886358125016344 52.34894043714468, 4.8865301380359645 52.34979239514575, 4.8864971090187135 52.35221939780444, 4.886782134963351 52.35221417691483, 4.891167156822429 52.352799131925956, 4.891383156902782 52.35210798043677, 4.891355369915345 52.35141580747636, 4.8916005176779755 52.35064370802982, 4.8913256466028745 52.348440332975, 4.891286888970093 52.34822464425639))"
180,1169.jpg,non-gentrified,2019,"['4.8879841', '52.3524179']",POINT (4.8879841 52.3524179),Hercules Seghersbuurt,"POLYGON ((4.886774062345103 52.35529280554685, 4.889076402914332 52.35516311657401, 4.890452942419485 52.355447206641124, 4.890321132590224 52.35488954823953, 4.891167156822429 52.352799131925956, 4.886782134963351 52.35221417691483, 4.8864971090187135 52.35221939780444, 4.886509639132605 52.3528976663488, 4.886793231821995 52.353449544902105, 4.886823487350621 52.35463259501717, 4.886774062345103 52.35529280554685))"
181,1170.jpg,gentrified,2019,"['4.8886285', '52.3524238']",POINT (4.8886285 52.3524238),Cornelis Troostbuurt,"POLYGON ((4.891286888970093 52.34822464425639, 4.886311837473333 52.34846420477026, 4.886358125016344 52.34894043714468, 4.8865301380359645 52.34979239514575, 4.8864971090187135 52.35221939780444, 4.886782134963351 52.35221417691483, 4.891167156822429 52.352799131925956, 4.891383156902782 52.35210798043677, 4.891355369915345 52.35141580747636, 4.8916005176779755 52.35064370802982, 4.8913256466028745 52.348440332975, 4.891286888970093 52.34822464425639))"
182,1171.jpg,gentrified,2019,"['4.8881397', '52.3524389']",POINT (4.8881397 52.3524389),Hercules Seghersbuurt,"POLYGON ((4.886774062345103 52.35529280554685, 4.889076402914332 52.35516311657401, 4.890452942419485 52.355447206641124, 4.890321132590224 52.35488954823953, 4.891167156822429 52.352799131925956, 4.886782134963351 52.35221417691483, 4.8864971090187135 52.35221939780444, 4.886509639132605 52.3528976663488, 4.886793231821995 52.353449544902105, 4.886823487350621 52.35463259501717, 4.886774062345103 52.35529280554685))"
183,1172.jpg,non-gentrified,2019,"['4.8887769', '52.3524422']",POINT (4.8887769 52.3524422),Cornelis Troostbuurt,"POLYGON ((4.891286888970093 52.34822464425639, 4.886311837473333 52.34846420477026, 4.886358125016344 52.34894043714468, 4.8865301380359645 52.34979239514575, 4.8864971090187135 52.35221939780444, 4.886782134963351 52.35221417691483, 4.891167156822429 52.352799131925956, 4.891383156902782 52.35210798043677, 4.891355369915345 52.35141580747636, 4.8916005176779755 52.35064370802982, 4.8913256466028745 52.348440332975, 4.891286888970093 52.34822464425639))"
184,1173.jpg,non-gentrified,2019,"['4.8889095', '52.3524597']",POINT (4.8889095 52.3524597),Cornelis Troostbuurt,"POLYGON ((4.891286888970093 52.34822464425639, 4.886311837473333 52.34846420477026, 4.886358125016344 52.34894043714468, 4.8865301380359645 52.34979239514575, 4.8864971090187135 52.35221939780444, 4.886782134963351 52.35221417691483, 4.891167156822429 52.352799131925956, 4.891383156902782 52.35210798043677, 4.891355369915345 52.35141580747636, 4.8916005176779755 52.35064370802982, 4.8913256466028745 52.348440332975, 4.891286888970093 52.34822464425639))"
185,1174.jpg,non-gentrified,2019,"['4.8889095', '52.3524597']",POINT (4.8889095 52.3524597),Cornelis Troostbuurt,"POLYGON ((4.891286888970093 52.34822464425639, 4.886311837473333 52.34846420477026, 4.886358125016344 52.34894043714468, 4.8865301380359645 52.34979239514575, 4.8864971090187135 52.35221939780444, 4.886782134963351 52.35221417691483, 4.891167156822429 52.352799131925956, 4.891383156902782 52.35210798043677, 4.891355369915345 52.35141580747636, 4.8916005176779755 52.35064370802982, 4.8913256466028745 52.348440332975, 4.891286888970093 52.34822464425639))"
186,1175.jpg,non-gentrified,2019,"['4.8882956', '52.3524598']",POINT (4.8882956 52.3524598),Hercules Seghersbuurt,"POLYGON ((4.886774062345103 52.35529280554685, 4.889076402914332 52.35516311657401, 4.890452942419485 52.355447206641124, 4.890321132590224 52.35488954823953, 4.891167156822429 52.352799131925956, 4.886782134963351 52.35221417691483, 4.8864971090187135 52.35221939780444, 4.886509639132605 52.3528976663488, 4.886793231821995 52.353449544902105, 4.886823487350621 52.35463259501717, 4.886774062345103 52.35529280554685))"
187,1176.jpg,gentrified,2019,"['4.8890201', '52.3524734']",POINT (4.8890201 52.3524734),Cornelis Troostbuurt,"POLYGON ((4.891286888970093 52.34822464425639, 4.886311837473333 52.34846420477026, 4.886358125016344 52.34894043714468, 4.8865301380359645 52.34979239514575, 4.8864971090187135 52.35221939780444, 4.886782134963351 52.35221417691483, 4.891167156822429 52.352799131925956, 4.891383156902782 52.35210798043677, 4.891355369915345 52.35141580747636, 4.8916005176779755 52.35064370802982, 4.8913256466028745 52.348440332975, 4.891286888970093 52.34822464425639))"
188,1177.jpg,gentrified,2019,"['4.8884501', '52.3524804']",POINT (4.8884501 52.3524804),Hercules Seghersbuurt,"POLYGON ((4.886774062345103 52.35529280554685, 4.889076402914332 52.35516311657401, 4.890452942419485 52.355447206641124, 4.890321132590224 52.35488954823953, 4.891167156822429 52.352799131925956, 4.886782134963351 52.35221417691483, 4.8864971090187135 52.35221939780444, 4.886509639132605 52.3528976663488, 4.886793231821995 52.353449544902105, 4.886823487350621 52.35463259501717, 4.886774062345103 52.35529280554685))"
189,1178.jpg,non-gentrified,2019,"['4.8886055', '52.3525008']",POINT (4.8886055 52.3525008),Hercules Seghersbuurt,"POLYGON ((4.886774062345103 52.35529280554685, 4.889076402914332 52.35516311657401, 4.890452942419485 52.355447206641124, 4.890321132590224 52.35488954823953, 4.891167156822429 52.352799131925956, 4.886782134963351 52.35221417691483, 4.8864971090187135 52.35221939780444, 4.886509639132605 52.3528976663488, 4.886793231821995 52.353449544902105, 4.886823487350621 52.35463259501717, 4.886774062345103 52.35529280554685))"
190,1179.jpg,non-gentrified,2019,"['4.8894123', '52.3525246']",POINT (4.8894123 52.3525246),Cornelis Troostbuurt,"POLYGON ((4.891286888970093 52.34822464425639, 4.886311837473333 52.34846420477026, 4.886358125016344 52.34894043714468, 4.8865301380359645 52.34979239514575, 4.8864971090187135 52.35221939780444, 4.886782134963351 52.35221417691483, 4.891167156822429 52.352799131925956, 4.891383156902782 52.35210798043677, 4.891355369915345 52.35141580747636, 4.8916005176779755 52.35064370802982, 4.8913256466028745 52.348440332975, 4.891286888970093 52.34822464425639))"
191,1180.jpg,gentrified,2019,"['4.8896878', '52.3525492']",POINT (4.8896878 52.3525492),Cornelis Troostbuurt,"POLYGON ((4.891286888970093 52.34822464425639, 4.886311837473333 52.34846420477026, 4.886358125016344 52.34894043714468, 4.8865301380359645 52.34979239514575, 4.8864971090187135 52.35221939780444, 4.886782134963351 52.35221417691483, 4.891167156822429 52.352799131925956, 4.891383156902782 52.35210798043677, 4.891355369915345 52.35141580747636, 4.8916005176779755 52.35064370802982, 4.8913256466028745 52.348440332975, 4.891286888970093 52.34822464425639))"
192,1181.jpg,gentrified,2019,"['4.8896878', '52.3525492']",POINT (4.8896878 52.3525492),Cornelis Troostbuurt,"POLYGON ((4.891286888970093 52.34822464425639, 4.886311837473333 52.34846420477026, 4.886358125016344 52.34894043714468, 4.8865301380359645 52.34979239514575, 4.8864971090187135 52.35221939780444, 4.886782134963351 52.35221417691483, 4.891167156822429 52.352799131925956, 4.891383156902782 52.35210798043677, 4.891355369915345 52.35141580747636, 4.8916005176779755 52.35064370802982, 4.8913256466028745 52.348440332975, 4.891286888970093 52.34822464425639))"
193,1182.jpg,non-gentrified,2019,"['4.8889902', '52.3525513']",POINT (4.8889902 52.3525513),Hercules Seghersbuurt,"POLYGON ((4.886774062345103 52.35529280554685, 4.889076402914332 52.35516311657401, 4.890452942419485 52.355447206641124, 4.890321132590224 52.35488954823953, 4.891167156822429 52.352799131925956, 4.886782134963351 52.35221417691483, 4.8864971090187135 52.35221939780444, 4.886509639132605 52.3528976663488, 4.886793231821995 52.353449544902105, 4.886823487350621 52.35463259501717, 4.886774062345103 52.35529280554685))"
194,1183.jpg,gentrified,2019,"['4.8898264', '52.3525609']",POINT (4.8898264 52.3525609),Cornelis Troostbuurt,"POLYGON ((4.891286888970093 52.34822464425639, 4.886311837473333 52.34846420477026, 4.886358125016344 52.34894043714468, 4.8865301380359645 52.34979239514575, 4.8864971090187135 52.35221939780444, 4.886782134963351 52.35221417691483, 4.891167156822429 52.352799131925956, 4.891383156902782 52.35210798043677, 4.891355369915345 52.35141580747636, 4.8916005176779755 52.35064370802982, 4.8913256466028745 52.348440332975, 4.891286888970093 52.34822464425639))"
195,1184.jpg,gentrified,2019,"['4.8899673', '52.3525773']",POINT (4.8899673 52.3525773),Cornelis Troostbuurt,"POLYGON ((4.891286888970093 52.34822464425639, 4.886311837473333 52.34846420477026, 4.886358125016344 52.34894043714468, 4.8865301380359645 52.34979239514575, 4.8864971090187135 52.35221939780444, 4.886782134963351 52.35221417691483, 4.891167156822429 52.352799131925956, 4.891383156902782 52.35210798043677, 4.891355369915345 52.35141580747636, 4.8916005176779755 52.35064370802982, 4.8913256466028745 52.348440332975, 4.891286888970093 52.34822464425639))"
196,1185.jpg,gentrified,2019,"['4.8899673', '52.3525773']",POINT (4.8899673 52.3525773),Cornelis Troostbuurt,"POLYGON ((4.891286888970093 52.34822464425639, 4.886311837473333 52.34846420477026, 4.886358125016344 52.34894043714468, 4.8865301380359645 52.34979239514575, 4.8864971090187135 52.35221939780444, 4.886782134963351 52.35221417691483, 4.891167156822429 52.352799131925956, 4.891383156902782 52.35210798043677, 4.891355369915345 52.35141580747636, 4.8916005176779755 52.35064370802982, 4.8913256466028745 52.348440332975, 4.891286888970093 52.34822464425639))"
197,1186.jpg,non-gentrified,2019,"['4.8892909', '52.3525909']",POINT (4.8892909 52.3525909),Hercules Seghersbuurt,"POLYGON ((4.886774062345103 52.35529280554685, 4.889076402914332 52.35516311657401, 4.890452942419485 52.355447206641124, 4.890321132590224 52.35488954823953, 4.891167156822429 52.352799131925956, 4.886782134963351 52.35221417691483, 4.8864971090187135 52.35221939780444, 4.886509639132605 52.3528976663488, 4.886793231821995 52.353449544902105, 4.886823487350621 52.35463259501717, 4.886774062345103 52.35529280554685))"
198,1187.jpg,non-gentrified,2019,"['4.8892909', '52.3525909']",POINT (4.8892909 52.3525909),Hercules Seghersbuurt,"POLYGON ((4.886774062345103 52.35529280554685, 4.889076402914332 52.35516311657401, 4.890452942419485 52.355447206641124, 4.890321132590224 52.35488954823953, 4.891167156822429 52.352799131925956, 4.886782134963351 52.35221417691483, 4.8864971090187135 52.35221939780444, 4.886509639132605 52.3528976663488, 4.886793231821995 52.353449544902105, 4.886823487350621 52.35463259501717, 4.886774062345103 52.35529280554685))"
